Id,SalePrice
2735,137208.17035954213
2736,141323.64385977076
2737,121521.45058767557
2738,131773.8559329849
2739,161377.77167912706
2740,134288.968112816
2741,145518.94290166764
2742,154221.8083886652
2743,147671.06642868562
2744,153139.55387748595
2745,137759.61525793892
2746,136312.09694464176
2747,159179.59825324366
2748,126822.59400911868
2749,132068.20501216818
2750,131302.1828740507
2751,137565.93393357916
2752,224477.75724331796
2753,147795.39140417753
2754,216470.9510618454
2755,129868.47769592132
2756,100564.7002054831
2757,67257.72940518048
2758,85916.79114179377
2759,151159.30904527346
2760,111083.98549172086
2761,143199.05784183566
2762,143526.92174006058
2763,187292.07068617723
2764,176581.297845947
2765,278917.37598277524
2766,147512.77403103764
2767,90063.92630369599
2768,129460.9388962565
2769,135642.02138213685
2770,147577.02779393486
2771,117347.54023624312
2772,122845.04772237135
2773,159400.92819782594
2774,134723.65526172682
2775,114568.47589267879
2776,137903.30521314294
2777,143319.4507192322
2778,119251.30896140487
2779,127939.20526312134
2780,92846.08324230951
2781,94690.38472525025
2782,100244.71233730967
2783,98295.39361734485
2784,125164.52785571123
2785,129169.7608981007
2786,73003.79260328504
2787,125875.68796649814
2788,73316.07229748473
2789,169405.6222457692
2790,88384.1959140667
2791,110878.28633596665
2792,56746.95226559194
2793,168604.8337997208
2794,103847.78390709117
2795,117176.08264913742
2796,100401.0215158176
2797,198551.56873509055
2798,105850.95889265974
2799,112859.99999255674
2800,71776.41776162684
2801,106583.18253749389
2802,134602.7416751778
2803,161548.5715139441
2804,145902.2456580009
2805,103340.19543517049
2806,84067.05729918742
2807,153733.54942309327
2808,146408.3202558529
2809,135224.74075207982
2810,129484.21903836683
2811,151776.6944083856
2812,152938.35954333007
2813,147986.0801772083
2814,148823.25167428172
2815,97868.10557160122
2816,224700.4318817521
2817,146994.16316604792
2818,129527.77112149763
2819,188720.53306488245
2820,142770.5270891838
2821,110872.17500252859
2822,200683.57365623384
2823,325626.12355988804
2824,164786.19514792465
2825,159535.73479429237
2826,129991.64638484066
2827,140662.31777739406
2828,230853.4069402337
2829,192372.4301964785
2830,224726.24282800467
2831,181197.4214029158
2832,258810.33700712214
2833,287729.19231652305
2834,214184.26822512248
2835,208963.56973460878
2836,196819.68646348413
2837,155937.38958855177
2838,139364.99411406025
2839,180746.0906301843
2840,195618.1974308357
2841,204121.5502032695
2842,226754.00294895275
2843,143069.13972314922
2844,156438.8679329713
2845,121534.70591152145
2846,212158.61293467472
2847,195237.27651322284
2848,214183.8161406655
2849,205485.3705842459
2850,270600.1026753363
2851,231030.40112162346
2852,218610.42290649092
2853,238601.18391467424
2854,143065.01577015087
2855,208322.3607651222
2856,208466.86083856216
2857,190772.98489658086
2858,210423.8709939621
2859,115559.19550827038
2860,131382.37745631952
2861,127454.55021633068
2862,199049.83837243327
2863,132052.37820430892
2864,242524.6922489586
2865,147714.5762196197
2866,146967.1686463304
2867,95908.79276618594
2868,105000.86616846082
2869,101711.273737805
2870,130822.55390372191
2871,86482.7635717971
2872,53211.05970991272
2873,108062.21550911844
2874,136862.0753625503
2875,114328.10237386674
2876,157790.34702259104
2877,135393.76693350397
2878,170515.99011769315
2879,138495.52699185564
2880,96599.65342838128
2881,158361.13070504589
2882,176834.20409894516
2883,193873.48851265156
2884,200566.42277372314
2885,188435.33262919434
2886,216764.55666727334
2887,98355.08525025348
2888,130577.25624762056
2889,54079.46995547478
2890,78635.20355441315
2891,137803.46650403098
2892,49537.32317448056
2893,91567.3791748907
2894,59774.43578933361
2895,334955.2493944648
2896,297741.55456751003
2897,198058.3009242396
2898,148427.7875800328
2899,212006.70803000755
2900,153781.64455724446
2901,197397.247339325
2902,184211.8563171769
2903,338729.95872418745
2904,356863.8589595454
2905,119514.8004708984
2906,195892.42496921838
2907,118258.24190479485
2908,129995.68077835163
2909,145279.00744046597
2910,85409.99526945494
2911,85531.7153896413
2912,146194.7669278735
2913,87769.96506226875
2914,78578.86451334637
2915,85130.84849641685
2916,87299.84312945075
2917,162095.09975562093
2918,123520.77757510624
2919,213527.0360540593
